window_index,deviation_score,smoothed_score,status,consecutive_exceedances,recommended_action,run,rul_label
2404,2.2528,7.1428,CRITICAL,18,Prioritize planned maintenance,test_run_2,44.0
2405,1.5985,6.034,CRITICAL,19,Prioritize planned maintenance,test_run_2,43.0
2406,1.9023,5.2076,CRITICAL,20,Prioritize planned maintenance,test_run_2,42.0
2407,2.2103,4.6081,CRITICAL,21,Prioritize planned maintenance,test_run_2,41.0
2408,27.9329,9.2731,CRITICAL,22,Prioritize planned maintenance,test_run_2,40.0
2409,1.3987,7.6982,CRITICAL,23,Prioritize planned maintenance,test_run_2,39.0
2410,2.7313,6.7048,CRITICAL,24,Prioritize planned maintenance,test_run_2,38.0
2411,70.1272,19.3893,CRITICAL,25,Prioritize planned maintenance,test_run_2,37.0
2412,1.4407,15.7996,CRITICAL,26,Prioritize planned maintenance,test_run_2,36.0
2413,3.6386,13.3674,CRITICAL,27,Prioritize planned maintenance,test_run_2,35.0
2414,111.8042,33.0548,CRITICAL,28,Prioritize planned maintenance,test_run_2,34.0
2415,2.8983,27.0235,CRITICAL,29,Prioritize planned maintenance,test_run_2,33.0
2416,5.1378,22.6463,CRITICAL,30,Prioritize planned maintenance,test_run_2,32.0
2417,3.9057,18.8982,CRITICAL,31,Prioritize planned maintenance,test_run_2,31.0
2418,4.3781,15.9942,CRITICAL,32,Prioritize planned maintenance,test_run_2,30.0
2419,12.661,15.3275,CRITICAL,33,Prioritize planned maintenance,test_run_2,29.0
2420,10.6828,14.3986,CRITICAL,34,Prioritize planned maintenance,test_run_2,28.0
2421,9.2891,13.3767,CRITICAL,35,Prioritize planned maintenance,test_run_2,27.0
2422,15.5941,13.8202,CRITICAL,36,Prioritize planned maintenance,test_run_2,26.0
2423,15.4116,14.1385,CRITICAL,37,Prioritize planned maintenance,test_run_2,25.0
2424,9.2542,13.1616,CRITICAL,38,Prioritize planned maintenance,test_run_2,24.0
2425,9.7876,12.4868,CRITICAL,39,Prioritize planned maintenance,test_run_2,23.0
2426,10.3235,12.0542,CRITICAL,40,Prioritize planned maintenance,test_run_2,22.0
2427,10.1562,11.6746,CRITICAL,41,Prioritize planned maintenance,test_run_2,21.0
2428,18.9655,13.1328,CRITICAL,42,Prioritize planned maintenance,test_run_2,20.0
2429,9.9263,12.4915,CRITICAL,43,Prioritize planned maintenance,test_run_2,19.0
2430,23.8177,14.7567,CRITICAL,44,Prioritize planned maintenance,test_run_2,18.0
2431,10.6643,13.9382,CRITICAL,45,Prioritize planned maintenance,test_run_2,17.0
2432,12.8592,13.7224,CRITICAL,46,Prioritize planned maintenance,test_run_2,16.0
2433,11.6508,13.3081,CRITICAL,47,Prioritize planned maintenance,test_run_2,15.0
2434,12.5148,13.1494,CRITICAL,48,Prioritize planned maintenance,test_run_2,14.0
2435,12.264,12.9724,CRITICAL,49,Prioritize planned maintenance,test_run_2,13.0
2436,12.9143,12.9607,CRITICAL,50,Prioritize planned maintenance,test_run_2,12.0
2437,13.8066,13.1299,CRITICAL,51,Prioritize planned maintenance,test_run_2,11.0
2438,13.7861,13.2612,CRITICAL,52,Prioritize planned maintenance,test_run_2,10.0
2439,14.5606,13.5211,CRITICAL,53,Prioritize planned maintenance,test_run_2,9.0
2440,13.4429,13.5054,CRITICAL,54,Prioritize planned maintenance,test_run_2,8.0
2441,13.9598,13.5963,CRITICAL,55,Prioritize planned maintenance,test_run_2,7.0
2442,21.0858,15.0942,CRITICAL,56,Prioritize planned maintenance,test_run_2,6.0
2443,16.9463,15.4646,CRITICAL,57,Prioritize planned maintenance,test_run_2,5.0
2444,16.8573,15.7432,CRITICAL,58,Prioritize planned maintenance,test_run_2,4.0
2445,17.1741,16.0294,CRITICAL,59,Prioritize planned maintenance,test_run_2,3.0
2446,16.4327,16.11,CRITICAL,60,Prioritize planned maintenance,test_run_2,2.0
2447,17.964,16.4808,CRITICAL,61,Prioritize planned maintenance,test_run_2,1.0
0,1.477,1.477,NORMAL,0,Continue operation and monitoring,test_run_3,2259.0
1,1.3342,1.4484,NORMAL,0,Continue operation and monitoring,test_run_3,2258.0
2,1.1238,1.3835,NORMAL,0,Continue operation and monitoring,test_run_3,2257.0
3,1.1683,1.3405,NORMAL,0,Continue operation and monitoring,test_run_3,2256.0
4,1.1545,1.3033,NORMAL,0,Continue operation and monitoring,test_run_3,2255.0
5,1.0358,1.2498,NORMAL,0,Continue operation and monitoring,test_run_3,2254.0
6,1.2062,1.2411,NORMAL,0,Continue operation and monitoring,test_run_3,2253.0
7,0.8497,1.1628,NORMAL,0,Continue operation and monitoring,test_run_3,2252.0
8,1.0736,1.1449,NORMAL,0,Continue operation and monitoring,test_run_3,2251.0
9,1.3679,1.1895,NORMAL,0,Continue operation and monitoring,test_run_3,2250.0
10,1.1186,1.1754,NORMAL,0,Continue operation and monitoring,test_run_3,2249.0
11,0.9173,1.1237,NORMAL,0,Continue operation and monitoring,test_run_3,2248.0
12,1.4651,1.192,NORMAL,0,Continue operation and monitoring,test_run_3,2247.0
13,1.7532,1.3042,NORMAL,0,Continue operation and monitoring,test_run_3,2246.0
14,1.4534,1.3341,NORMAL,0,Continue operation and monitoring,test_run_3,2245.0
15,1.6147,1.3902,NORMAL,0,Continue operation and monitoring,test_run_3,2244.0
16,1.0319,1.3185,NORMAL,0,Continue operation and monitoring,test_run_3,2243.0
17,0.5256,1.16,NORMAL,0,Continue operation and monitoring,test_run_3,2242.0
18,0.5147,1.0309,NORMAL,0,Continue operation and monitoring,test_run_3,2241.0
19,1.3374,1.0922,NORMAL,0,Continue operation and monitoring,test_run_3,2240.0
20,0.8416,1.0421,NORMAL,0,Continue operation and monitoring,test_run_3,2239.0
21,0.6364,0.961,NORMAL,0,Continue operation and monitoring,test_run_3,2238.0
22,0.5324,0.8752,NORMAL,0,Continue operation and monitoring,test_run_3,2237.0
23,1.031,0.9064,NORMAL,0,Continue operation and monitoring,test_run_3,2236.0
24,0.4283,0.8108,NORMAL,0,Continue operation and monitoring,test_run_3,2235.0
25,0.6502,0.7787,NORMAL,0,Continue operation and monitoring,test_run_3,2234.0
26,0.5059,0.7241,NORMAL,0,Continue operation and monitoring,test_run_3,2233.0
27,0.978,0.7749,NORMAL,0,Continue operation and monitoring,test_run_3,2232.0
28,1.0645,0.8328,NORMAL,0,Continue operation and monitoring,test_run_3,2231.0
29,0.6419,0.7946,NORMAL,0,Continue operation and monitoring,test_run_3,2230.0
30,0.4304,0.7218,NORMAL,0,Continue operation and monitoring,test_run_3,2229.0
31,1.6335,0.9041,NORMAL,0,Continue operation and monitoring,test_run_3,2228.0
32,0.7026,0.8638,NORMAL,0,Continue operation and monitoring,test_run_3,2227.0
33,0.5649,0.804,NORMAL,0,Continue operation and monitoring,test_run_3,2226.0
34,0.7393,0.7911,NORMAL,0,Continue operation and monitoring,test_run_3,2225.0
35,0.7006,0.773,NORMAL,0,Continue operation and monitoring,test_run_3,2224.0
36,0.6692,0.7522,NORMAL,0,Continue operation and monitoring,test_run_3,2223.0
37,1.0277,0.8073,NORMAL,0,Continue operation and monitoring,test_run_3,2222.0
38,0.9376,0.8334,NORMAL,0,Continue operation and monitoring,test_run_3,2221.0
39,0.5247,0.7716,NORMAL,0,Continue operation and monitoring,test_run_3,2220.0
40,0.7611,0.7695,NORMAL,0,Continue operation and monitoring,test_run_3,2219.0
41,0.8115,0.7779,NORMAL,0,Continue operation and monitoring,test_run_3,2218.0
42,0.6586,0.7541,NORMAL,0,Continue operation and monitoring,test_run_3,2217.0
43,0.4289,0.689,NORMAL,0,Continue operation and monitoring,test_run_3,2216.0
44,0.559,0.663,NORMAL,0,Continue operation and monitoring,test_run_3,2215.0
45,0.4191,0.6142,NORMAL,0,Continue operation and monitoring,test_run_3,2214.0
46,0.8312,0.6576,NORMAL,0,Continue operation and monitoring,test_run_3,2213.0
47,1.0136,0.7288,NORMAL,0,Continue operation and monitoring,test_run_3,2212.0
48,0.7572,0.7345,NORMAL,0,Continue operation and monitoring,test_run_3,2211.0
49,0.7249,0.7326,NORMAL,0,Continue operation and monitoring,test_run_3,2210.0
50,0.6958,0.7252,NORMAL,0,Continue operation and monitoring,test_run_3,2209.0
51,0.3607,0.6523,NORMAL,0,Continue operation and monitoring,test_run_3,2208.0
52,1.6029,0.8424,NORMAL,0,Continue operation and monitoring,test_run_3,2207.0
53,0.3442,0.7428,NORMAL,0,Continue operation and monitoring,test_run_3,2206.0
54,0.4919,0.6926,NORMAL,0,Continue operation and monitoring,test_run_3,2205.0
55,0.5094,0.656,NORMAL,0,Continue operation and monitoring,test_run_3,2204.0
56,0.4887,0.6225,NORMAL,0,Continue operation and monitoring,test_run_3,2203.0
57,0.8906,0.6761,NORMAL,0,Continue operation and monitoring,test_run_3,2202.0
58,0.6016,0.6612,NORMAL,0,Continue operation and monitoring,test_run_3,2201.0
59,0.7358,0.6761,NORMAL,0,Continue operation and monitoring,test_run_3,2200.0
60,0.54,0.6489,NORMAL,0,Continue operation and monitoring,test_run_3,2199.0
61,0.7277,0.6647,NORMAL,0,Continue operation and monitoring,test_run_3,2198.0
62,1.7055,0.8728,NORMAL,0,Continue operation and monitoring,test_run_3,2197.0
63,1.2417,0.9466,NORMAL,0,Continue operation and monitoring,test_run_3,2196.0
64,1.0563,0.9685,NORMAL,0,Continue operation and monitoring,test_run_3,2195.0
65,0.4311,0.8611,NORMAL,0,Continue operation and monitoring,test_run_3,2194.0
66,0.4165,0.7722,NORMAL,0,Continue operation and monitoring,test_run_3,2193.0
67,0.666,0.7509,NORMAL,0,Continue operation and monitoring,test_run_3,2192.0
68,0.4296,0.6866,NORMAL,0,Continue operation and monitoring,test_run_3,2191.0
69,0.6644,0.6822,NORMAL,0,Continue operation and monitoring,test_run_3,2190.0
70,0.6921,0.6842,NORMAL,0,Continue operation and monitoring,test_run_3,2189.0
71,1.2316,0.7937,NORMAL,0,Continue operation and monitoring,test_run_3,2188.0
72,0.6896,0.7728,NORMAL,0,Continue operation and monitoring,test_run_3,2187.0
73,0.5355,0.7254,NORMAL,0,Continue operation and monitoring,test_run_3,2186.0
74,0.5059,0.6815,NORMAL,0,Continue operation and monitoring,test_run_3,2185.0
75,0.4885,0.6429,NORMAL,0,Continue operation and monitoring,test_run_3,2184.0
76,0.6194,0.6382,NORMAL,0,Continue operation and monitoring,test_run_3,2183.0
77,0.4027,0.5911,NORMAL,0,Continue operation and monitoring,test_run_3,2182.0
78,0.7999,0.6329,NORMAL,0,Continue operation and monitoring,test_run_3,2181.0
79,1.2096,0.7482,NORMAL,0,Continue operation and monitoring,test_run_3,2180.0
80,0.6962,0.7378,NORMAL,0,Continue operation and monitoring,test_run_3,2179.0
81,0.4698,0.6842,NORMAL,0,Continue operation and monitoring,test_run_3,2178.0
82,0.6666,0.6807,NORMAL,0,Continue operation and monitoring,test_run_3,2177.0
83,0.4499,0.6345,NORMAL,0,Continue operation and monitoring,test_run_3,2176.0
84,0.4779,0.6032,NORMAL,0,Continue operation and monitoring,test_run_3,2175.0
85,0.5365,0.5899,NORMAL,0,Continue operation and monitoring,test_run_3,2174.0
86,1.0073,0.6733,NORMAL,0,Continue operation and monitoring,test_run_3,2173.0
87,0.5493,0.6485,NORMAL,0,Continue operation and monitoring,test_run_3,2172.0
88,0.9456,0.708,NORMAL,0,Continue operation and monitoring,test_run_3,2171.0
89,0.3632,0.639,NORMAL,0,Continue operation and monitoring,test_run_3,2170.0
90,0.5626,0.6237,NORMAL,0,Continue operation and monitoring,test_run_3,2169.0
91,0.6394,0.6269,NORMAL,0,Continue operation and monitoring,test_run_3,2168.0
92,0.7496,0.6514,NORMAL,0,Continue operation and monitoring,test_run_3,2167.0
93,0.6967,0.6605,NORMAL,0,Continue operation and monitoring,test_run_3,2166.0
94,0.6531,0.659,NORMAL,0,Continue operation and monitoring,test_run_3,2165.0
95,0.3983,0.6068,NORMAL,0,Continue operation and monitoring,test_run_3,2164.0
96,0.392,0.5639,NORMAL,0,Continue operation and monitoring,test_run_3,2163.0
97,0.8138,0.6139,NORMAL,0,Continue operation and monitoring,test_run_3,2162.0
98,1.0102,0.6931,NORMAL,0,Continue operation and monitoring,test_run_3,2161.0
99,0.5264,0.6598,NORMAL,0,Continue operation and monitoring,test_run_3,2160.0
100,0.5784,0.6435,NORMAL,0,Continue operation and monitoring,test_run_3,2159.0
101,0.5332,0.6214,NORMAL,0,Continue operation and monitoring,test_run_3,2158.0
102,0.5105,0.5993,NORMAL,0,Continue operation and monitoring,test_run_3,2157.0
103,0.5618,0.5918,NORMAL,0,Continue operation and monitoring,test_run_3,2156.0
104,1.0237,0.6781,NORMAL,0,Continue operation and monitoring,test_run_3,2155.0
105,0.5889,0.6603,NORMAL,0,Continue operation and monitoring,test_run_3,2154.0
106,0.6909,0.6664,NORMAL,0,Continue operation and monitoring,test_run_3,2153.0
107,0.3127,0.5957,NORMAL,0,Continue operation and monitoring,test_run_3,2152.0
108,0.6523,0.607,NORMAL,0,Continue operation and monitoring,test_run_3,2151.0
109,0.4526,0.5761,NORMAL,0,Continue operation and monitoring,test_run_3,2150.0
110,0.4931,0.5595,NORMAL,0,Continue operation and monitoring,test_run_3,2149.0
111,0.515,0.5506,NORMAL,0,Continue operation and monitoring,test_run_3,2148.0
112,0.5336,0.5472,NORMAL,0,Continue operation and monitoring,test_run_3,2147.0
113,0.5587,0.5495,NORMAL,0,Continue operation and monitoring,test_run_3,2146.0
114,1.0455,0.6487,NORMAL,0,Continue operation and monitoring,test_run_3,2145.0
115,0.5797,0.6349,NORMAL,0,Continue operation and monitoring,test_run_3,2144.0
116,0.5951,0.627,NORMAL,0,Continue operation and monitoring,test_run_3,2143.0
117,0.5503,0.6116,NORMAL,0,Continue operation and monitoring,test_run_3,2142.0
118,0.5217,0.5936,NORMAL,0,Continue operation and monitoring,test_run_3,2141.0
119,0.6727,0.6094,NORMAL,0,Continue operation and monitoring,test_run_3,2140.0
120,0.714,0.6303,NORMAL,0,Continue operation and monitoring,test_run_3,2139.0
121,0.5083,0.6059,NORMAL,0,Continue operation and monitoring,test_run_3,2138.0
122,0.8069,0.6461,NORMAL,0,Continue operation and monitoring,test_run_3,2137.0
123,0.5277,0.6224,NORMAL,0,Continue operation and monitoring,test_run_3,2136.0
124,0.8597,0.6699,NORMAL,0,Continue operation and monitoring,test_run_3,2135.0
125,0.9369,0.7233,NORMAL,0,Continue operation and monitoring,test_run_3,2134.0
126,0.4048,0.6596,NORMAL,0,Continue operation and monitoring,test_run_3,2133.0
127,0.9629,0.7203,NORMAL,0,Continue operation and monitoring,test_run_3,2132.0
128,0.7997,0.7362,NORMAL,0,Continue operation and monitoring,test_run_3,2131.0
129,0.6868,0.7263,NORMAL,0,Continue operation and monitoring,test_run_3,2130.0
130,0.7567,0.7324,NORMAL,0,Continue operation and monitoring,test_run_3,2129.0
131,0.909,0.7677,NORMAL,0,Continue operation and monitoring,test_run_3,2128.0
132,0.2746,0.6691,NORMAL,0,Continue operation and monitoring,test_run_3,2127.0
133,0.7206,0.6794,NORMAL,0,Continue operation and monitoring,test_run_3,2126.0
134,0.7639,0.6963,NORMAL,0,Continue operation and monitoring,test_run_3,2125.0
135,0.2954,0.6161,NORMAL,0,Continue operation and monitoring,test_run_3,2124.0
136,0.5539,0.6037,NORMAL,0,Continue operation and monitoring,test_run_3,2123.0
137,0.6301,0.609,NORMAL,0,Continue operation and monitoring,test_run_3,2122.0
138,0.7279,0.6328,NORMAL,0,Continue operation and monitoring,test_run_3,2121.0
139,0.7745,0.6611,NORMAL,0,Continue operation and monitoring,test_run_3,2120.0
140,0.7869,0.6863,NORMAL,0,Continue operation and monitoring,test_run_3,2119.0
141,0.4987,0.6487,NORMAL,0,Continue operation and monitoring,test_run_3,2118.0
142,0.9227,0.7035,NORMAL,0,Continue operation and monitoring,test_run_3,2117.0
143,0.61,0.6848,NORMAL,0,Continue operation and monitoring,test_run_3,2116.0
144,0.6295,0.6738,NORMAL,0,Continue operation and monitoring,test_run_3,2115.0
145,0.6402,0.6671,NORMAL,0,Continue operation and monitoring,test_run_3,2114.0
146,0.5616,0.646,NORMAL,0,Continue operation and monitoring,test_run_3,2113.0
147,0.8698,0.6907,NORMAL,0,Continue operation and monitoring,test_run_3,2112.0
148,0.7867,0.7099,NORMAL,0,Continue operation and monitoring,test_run_3,2111.0
149,0.6263,0.6932,NORMAL,0,Continue operation and monitoring,test_run_3,2110.0
150,0.6576,0.6861,NORMAL,0,Continue operation and monitoring,test_run_3,2109.0
151,0.566,0.6621,NORMAL,0,Continue operation and monitoring,test_run_3,2108.0
152,0.5444,0.6385,NORMAL,0,Continue operation and monitoring,test_run_3,2107.0
153,0.979,0.7066,NORMAL,0,Continue operation and monitoring,test_run_3,2106.0
154,1.0418,0.7736,NORMAL,0,Continue operation and monitoring,test_run_3,2105.0
155,0.7434,0.7676,NORMAL,0,Continue operation and monitoring,test_run_3,2104.0
156,0.9529,0.8047,NORMAL,0,Continue operation and monitoring,test_run_3,2103.0
157,0.4883,0.7414,NORMAL,0,Continue operation and monitoring,test_run_3,2102.0
158,0.624,0.7179,NORMAL,0,Continue operation and monitoring,test_run_3,2101.0
159,0.5313,0.6806,NORMAL,0,Continue operation and monitoring,test_run_3,2100.0
160,0.8078,0.706,NORMAL,0,Continue operation and monitoring,test_run_3,2099.0
161,0.8839,0.7416,NORMAL,0,Continue operation and monitoring,test_run_3,2098.0
162,0.7231,0.7379,NORMAL,0,Continue operation and monitoring,test_run_3,2097.0
163,0.443,0.6789,NORMAL,0,Continue operation and monitoring,test_run_3,2096.0
164,1.1067,0.7645,NORMAL,0,Continue operation and monitoring,test_run_3,2095.0
165,0.5341,0.7184,NORMAL,0,Continue operation and monitoring,test_run_3,2094.0
166,0.7667,0.7281,NORMAL,0,Continue operation and monitoring,test_run_3,2093.0
167,1.1617,0.8148,NORMAL,0,Continue operation and monitoring,test_run_3,2092.0
168,0.7848,0.8088,NORMAL,0,Continue operation and monitoring,test_run_3,2091.0
169,0.7844,0.8039,NORMAL,0,Continue operation and monitoring,test_run_3,2090.0
170,0.511,0.7453,NORMAL,0,Continue operation and monitoring,test_run_3,2089.0
171,0.5669,0.7096,NORMAL,0,Continue operation and monitoring,test_run_3,2088.0
172,0.5865,0.685,NORMAL,0,Continue operation and monitoring,test_run_3,2087.0
173,1.2352,0.795,NORMAL,0,Continue operation and monitoring,test_run_3,2086.0
174,0.7437,0.7848,NORMAL,0,Continue operation and monitoring,test_run_3,2085.0
175,0.5519,0.7382,NORMAL,0,Continue operation and monitoring,test_run_3,2084.0
176,0.5262,0.6958,NORMAL,0,Continue operation and monitoring,test_run_3,2083.0
177,0.754,0.7074,NORMAL,0,Continue operation and monitoring,test_run_3,2082.0
178,0.586,0.6832,NORMAL,0,Continue operation and monitoring,test_run_3,2081.0
179,1.1092,0.7684,NORMAL,0,Continue operation and monitoring,test_run_3,2080.0
180,1.1154,0.8378,NORMAL,0,Continue operation and monitoring,test_run_3,2079.0
181,0.8671,0.8436,NORMAL,0,Continue operation and monitoring,test_run_3,2078.0
182,0.6346,0.8018,NORMAL,0,Continue operation and monitoring,test_run_3,2077.0
183,1.2807,0.8976,NORMAL,0,Continue operation and monitoring,test_run_3,2076.0
184,0.6103,0.8402,NORMAL,0,Continue operation and monitoring,test_run_3,2075.0
185,0.4069,0.7535,NORMAL,0,Continue operation and monitoring,test_run_3,2074.0
186,0.59,0.7208,NORMAL,0,Continue operation and monitoring,test_run_3,2073.0
187,0.7693,0.7305,NORMAL,0,Continue operation and monitoring,test_run_3,2072.0
188,0.7832,0.741,NORMAL,0,Continue operation and monitoring,test_run_3,2071.0
189,0.6859,0.73,NORMAL,0,Continue operation and monitoring,test_run_3,2070.0
190,0.8075,0.7455,NORMAL,0,Continue operation and monitoring,test_run_3,2069.0
191,0.6217,0.7208,NORMAL,0,Continue operation and monitoring,test_run_3,2068.0
192,0.773,0.7312,NORMAL,0,Continue operation and monitoring,test_run_3,2067.0
193,1.068,0.7985,NORMAL,0,Continue operation and monitoring,test_run_3,2066.0
194,0.7754,0.7939,NORMAL,0,Continue operation and monitoring,test_run_3,2065.0
195,0.8093,0.797,NORMAL,0,Continue operation and monitoring,test_run_3,2064.0
196,0.7799,0.7936,NORMAL,0,Continue operation and monitoring,test_run_3,2063.0
197,0.6955,0.774,NORMAL,0,Continue operation and monitoring,test_run_3,2062.0
198,0.9184,0.8029,NORMAL,0,Continue operation and monitoring,test_run_3,2061.0
199,0.4626,0.7348,NORMAL,0,Continue operation and monitoring,test_run_3,2060.0
200,0.773,0.7424,NORMAL,0,Continue operation and monitoring,test_run_3,2059.0
201,0.9713,0.7882,NORMAL,0,Continue operation and monitoring,test_run_3,2058.0
202,0.9766,0.8259,NORMAL,0,Continue operation and monitoring,test_run_3,2057.0
203,0.8148,0.8237,NORMAL,0,Continue operation and monitoring,test_run_3,2056.0
204,0.9374,0.8464,NORMAL,0,Continue operation and monitoring,test_run_3,2055.0
205,0.8291,0.8429,NORMAL,0,Continue operation and monitoring,test_run_3,2054.0
206,0.6636,0.8071,NORMAL,0,Continue operation and monitoring,test_run_3,2053.0
207,1.0041,0.8465,NORMAL,0,Continue operation and monitoring,test_run_3,2052.0
208,0.6915,0.8155,NORMAL,0,Continue operation and monitoring,test_run_3,2051.0
209,0.5919,0.7708,NORMAL,0,Continue operation and monitoring,test_run_3,2050.0
210,0.527,0.722,NORMAL,0,Continue operation and monitoring,test_run_3,2049.0
211,0.8125,0.7401,NORMAL,0,Continue operation and monitoring,test_run_3,2048.0
212,1.1252,0.8171,NORMAL,0,Continue operation and monitoring,test_run_3,2047.0
213,1.0249,0.8587,NORMAL,0,Continue operation and monitoring,test_run_3,2046.0
214,0.6845,0.8239,NORMAL,0,Continue operation and monitoring,test_run_3,2045.0
215,1.2751,0.9141,NORMAL,0,Continue operation and monitoring,test_run_3,2044.0
216,0.9509,0.9215,NORMAL,0,Continue operation and monitoring,test_run_3,2043.0
217,0.8003,0.8972,NORMAL,0,Continue operation and monitoring,test_run_3,2042.0
218,1.0155,0.9209,NORMAL,0,Continue operation and monitoring,test_run_3,2041.0
219,0.6865,0.874,NORMAL,0,Continue operation and monitoring,test_run_3,2040.0
220,0.6207,0.8234,NORMAL,0,Continue operation and monitoring,test_run_3,2039.0
221,0.8509,0.8289,NORMAL,0,Continue operation and monitoring,test_run_3,2038.0
222,1.186,0.9003,NORMAL,0,Continue operation and monitoring,test_run_3,2037.0
223,0.9156,0.9033,NORMAL,0,Continue operation and monitoring,test_run_3,2036.0
224,0.8557,0.8938,NORMAL,0,Continue operation and monitoring,test_run_3,2035.0
225,0.6098,0.837,NORMAL,0,Continue operation and monitoring,test_run_3,2034.0
226,0.9775,0.8651,NORMAL,0,Continue operation and monitoring,test_run_3,2033.0
227,0.8751,0.8671,NORMAL,0,Continue operation and monitoring,test_run_3,2032.0
228,0.8357,0.8608,NORMAL,0,Continue operation and monitoring,test_run_3,2031.0
229,1.1028,0.9092,NORMAL,0,Continue operation and monitoring,test_run_3,2030.0
230,0.7405,0.8755,NORMAL,0,Continue operation and monitoring,test_run_3,2029.0
231,0.8824,0.8769,NORMAL,0,Continue operation and monitoring,test_run_3,2028.0
232,0.7644,0.8544,NORMAL,0,Continue operation and monitoring,test_run_3,2027.0
233,1.047,0.8929,NORMAL,0,Continue operation and monitoring,test_run_3,2026.0
234,0.9445,0.9032,NORMAL,0,Continue operation and monitoring,test_run_3,2025.0
235,1.026,0.9278,NORMAL,0,Continue operation and monitoring,test_run_3,2024.0
236,0.9133,0.9249,NORMAL,0,Continue operation and monitoring,test_run_3,2023.0
237,0.6313,0.8662,NORMAL,0,Continue operation and monitoring,test_run_3,2022.0
238,0.9074,0.8744,NORMAL,0,Continue operation and monitoring,test_run_3,2021.0
239,1.0176,0.903,NORMAL,0,Continue operation and monitoring,test_run_3,2020.0
240,0.8151,0.8855,NORMAL,0,Continue operation and monitoring,test_run_3,2019.0
241,0.9394,0.8962,NORMAL,0,Continue operation and monitoring,test_run_3,2018.0
242,0.9501,0.907,NORMAL,0,Continue operation and monitoring,test_run_3,2017.0
243,1.2446,0.9745,NORMAL,0,Continue operation and monitoring,test_run_3,2016.0
244,0.7494,0.9295,NORMAL,0,Continue operation and monitoring,test_run_3,2015.0
245,1.4021,1.024,NORMAL,0,Continue operation and monitoring,test_run_3,2014.0
246,0.751,0.9694,NORMAL,0,Continue operation and monitoring,test_run_3,2013.0
247,0.839,0.9433,NORMAL,0,Continue operation and monitoring,test_run_3,2012.0
248,0.8712,0.9289,NORMAL,0,Continue operation and monitoring,test_run_3,2011.0
249,0.866,0.9163,NORMAL,0,Continue operation and monitoring,test_run_3,2010.0
250,0.8695,0.907,NORMAL,0,Continue operation and monitoring,test_run_3,2009.0
251,1.2547,0.9765,NORMAL,0,Continue operation and monitoring,test_run_3,2008.0
252,1.1161,1.0044,NORMAL,0,Continue operation and monitoring,test_run_3,2007.0
253,1.2102,1.0456,NORMAL,0,Continue operation and monitoring,test_run_3,2006.0
254,0.883,1.0131,NORMAL,0,Continue operation and monitoring,test_run_3,2005.0
255,1.035,1.0175,NORMAL,0,Continue operation and monitoring,test_run_3,2004.0
256,1.0048,1.0149,NORMAL,0,Continue operation and monitoring,test_run_3,2003.0
257,0.6763,0.9472,NORMAL,0,Continue operation and monitoring,test_run_3,2002.0
258,0.9135,0.9404,NORMAL,0,Continue operation and monitoring,test_run_3,2001.0
259,0.8082,0.914,NORMAL,0,Continue operation and monitoring,test_run_3,2000.0
260,1.0988,0.951,NORMAL,0,Continue operation and monitoring,test_run_3,1999.0
261,0.9774,0.9562,NORMAL,0,Continue operation and monitoring,test_run_3,1998.0
262,1.0908,0.9832,NORMAL,0,Continue operation and monitoring,test_run_3,1997.0
263,0.9767,0.9819,NORMAL,0,Continue operation and monitoring,test_run_3,1996.0
264,1.4117,1.0678,NORMAL,0,Continue operation and monitoring,test_run_3,1995.0
265,1.243,1.1029,NORMAL,0,Continue operation and monitoring,test_run_3,1994.0
266,1.2755,1.1374,NORMAL,0,Continue operation and monitoring,test_run_3,1993.0
267,0.679,1.0457,NORMAL,0,Continue operation and monitoring,test_run_3,1992.0
268,1.1035,1.0573,NORMAL,0,Continue operation and monitoring,test_run_3,1991.0
269,0.7228,0.9904,NORMAL,0,Continue operation and monitoring,test_run_3,1990.0
270,0.8184,0.956,NORMAL,0,Continue operation and monitoring,test_run_3,1989.0
271,1.2128,1.0073,NORMAL,0,Continue operation and monitoring,test_run_3,1988.0
272,1.0912,1.0241,NORMAL,0,Continue operation and monitoring,test_run_3,1987.0
273,1.1936,1.058,NORMAL,0,Continue operation and monitoring,test_run_3,1986.0
274,1.545,1.1554,NORMAL,0,Continue operation and monitoring,test_run_3,1985.0
275,0.954,1.1151,NORMAL,0,Continue operation and monitoring,test_run_3,1984.0
276,0.9614,1.0844,NORMAL,0,Continue operation and monitoring,test_run_3,1983.0
277,1.2271,1.1129,NORMAL,0,Continue operation and monitoring,test_run_3,1982.0
278,0.8509,1.0605,NORMAL,0,Continue operation and monitoring,test_run_3,1981.0
279,1.2677,1.102,NORMAL,0,Continue operation and monitoring,test_run_3,1980.0
280,1.4713,1.1758,NORMAL,0,Continue operation and monitoring,test_run_3,1979.0
281,0.9348,1.1276,NORMAL,0,Continue operation and monitoring,test_run_3,1978.0
282,0.97,1.0961,NORMAL,0,Continue operation and monitoring,test_run_3,1977.0
283,0.8807,1.053,NORMAL,0,Continue operation and monitoring,test_run_3,1976.0
284,0.9919,1.0408,NORMAL,0,Continue operation and monitoring,test_run_3,1975.0
285,1.2268,1.078,NORMAL,0,Continue operation and monitoring,test_run_3,1974.0
286,1.0057,1.0635,NORMAL,0,Continue operation and monitoring,test_run_3,1973.0
287,1.2848,1.1078,NORMAL,0,Continue operation and monitoring,test_run_3,1972.0
